Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather
6/9/2012 22:00,27.3,20.1,88,17,24.1,101.57,Mainly Clear
6/9/2012 23:00,-12.2,-14.8,88,24,9.7,102.05,Snow
7/9/2012 0:00,24.7,16.7,88,17,24.1,102.28,Mostly Cloudy
7/9/2012 1:00,10,8.8,88,0,25,100.87,Clear
7/9/2012 2:00,2.6,-1.3,88,11,25,101.15,Mainly Clear
7/9/2012 3:00,2.8,0.5,89,22,24.1,98.98,Rain
7/9/2012 4:00,-5.5,-7.9,90,19,4.8,101.5,Snow
7/9/2012 5:00,17.1,4.9,90,15,48.3,101.79,Mainly Clear
7/9/2012 6:00,1.3,-13.3,90,28,48.3,101.8,Mainly Clear
7/9/2012 7:00,6.4,-0.3,90,17,48.3,102.18,Mostly Cloudy
7/9/2012 8:00,4.5,0,90,13,24.1,100.12,Mostly Cloudy
7/9/2012 9:00,0.5,-5.2,90,13,25,100.18,Clear
7/9/2012 10:00,-13.5,-18.2,91,6,25,101.84,Clear
7/9/2012 11:00,-8.1,-10.2,92,37,2.4,103.31,Snow
7/9/2012 12:00,7.3,4.7,92,7,24.1,100.16,Rain
7/9/2012 13:00,-4.2,-10.5,92,15,25,100.6,Mostly Cloudy
7/9/2012 14:00,-1.3,-6.7,92,9,25,101.1,Clear
7/9/2012 15:00,24.7,15.5,93,24,24.1,101.66,Cloudy
7/9/2012 16:00,9.8,5.3,93,24,24.1,99.69,Mostly Cloudy
7/9/2012 17:00,21.4,16.6,95,4,25,101.13,Mainly Clear
7/9/2012 18:00,26.8,17.8,95,22,24.1,101.42,Mostly Cloudy
7/9/2012 19:00,14.7,12.9,97,30,25,100.38,Cloudy
7/9/2012 20:00,26.2,18,97,17,24.1,100.41,Cloudy
7/9/2012 21:00,7.5,4.1,99,11,24.1,101.94,Cloudy
7/9/2012 22:00,21.8,14.2,100,17,24.1,102.99,Mainly Clear
7/9/2012 23:00,13.1,8.7,24,4,48.3,100.56,Clear
8/9/2012 0:00,-5.1,-6.6,30,22,16.1,102.53,Snow
8/9/2012 1:00,24.2,16.2,32,13,24.1,100.69,Cloudy
8/9/2012 2:00,16,8.2,34,26,25,101.47,Cloudy
8/9/2012 3:00,12.1,10.8,34,4,16.1,101.98,Cloudy
8/9/2012 4:00,16.6,15.6,34,15,19.3,102.14,Rain Showers
8/9/2012 5:00,13.6,8.5,35,11,24.1,103.39,Mainly Clear
8/9/2012 6:00,12.8,9.6,36,17,25,100.89,Mostly Cloudy
8/9/2012 7:00,-11.6,-15.9,38,20,25,102.51,Clear
8/9/2012 8:00,19.4,15.8,41,9,25,101.85,Mainly Clear
8/9/2012 9:00,-6.9,-11.3,42,19,25,100.65,Snow
8/9/2012 10:00,5.5,-11.4,42,26,48.3,101.06,Clear
8/9/2012 11:00,0.5,-8.6,43,20,25,101.67,Mostly Cloudy
8/9/2012 12:00,2.4,-7.4,44,6,48.3,99.76,Mainly Clear
8/9/2012 13:00,0.3,-7.2,44,7,24.1,100.2,Mainly Clear
8/9/2012 14:00,13.4,5.2,44,9,25,100.38,Clear
8/9/2012 15:00,-7.1,-9.7,45,9,9.7,100.92,Snow
8/9/2012 16:00,11.4,11.1,46,13,4,101.67,"Drizzle,Fog"
8/9/2012 17:00,18.5,7.9,46,11,48.3,101.85,Clear
8/9/2012 18:00,5.5,-1.5,47,13,25,100.42,Mainly Clear
8/9/2012 19:00,1.2,0.1,47,30,12.9,101.11,Drizzle
8/9/2012 20:00,-3.1,-7.2,48,9,48.3,101.86,Mostly Cloudy
8/9/2012 21:00,8.4,-6.3,48,9,24.1,103.01,Mostly Cloudy
8/9/2012 22:00,18.2,13.6,48,17,24.1,99.28,Mainly Clear
8/9/2012 23:00,13.6,10.5,48,37,25,99.88,Rain Showers
9/9/2012 0:00,-14.8,-20.7,48,11,48.3,100.23,Clear
9/9/2012 1:00,-6.9,-12.8,49,22,24.1,101.42,Snow
9/9/2012 2:00,19.9,17.6,50,7,25,99.18,Mostly Cloudy
9/9/2012 3:00,18.9,5.5,51,6,25,100.91,Clear
9/9/2012 4:00,7.3,-1.4,51,13,25,101.75,Clear
9/9/2012 5:00,0.6,-0.9,52,20,6.4,101.02,Snow Showers
9/9/2012 6:00,9.8,0.5,52,13,48.3,101.05,Cloudy
9/9/2012 7:00,12,-0.1,52,13,48.3,101.2,Mostly Cloudy
9/9/2012 8:00,-1.8,-8.5,53,20,48.3,100.39,Mainly Clear
9/9/2012 9:00,13,12.1,54,15,8,100.91,"Rain,Fog"
9/9/2012 10:00,8,-0.8,54,13,48.3,101.52,Mainly Clear
9/9/2012 11:00,23.4,12.9,54,4,25,101.88,Mostly Cloudy
9/9/2012 12:00,1.5,-2.8,54,11,25,99.77,Mainly Clear
9/9/2012 13:00,25.2,17.9,55,26,48.3,101.54,Mainly Clear
9/9/2012 14:00,3.3,-7.3,56,6,48.3,100.87,Mainly Clear
9/9/2012 15:00,-7.1,-14.4,56,11,25,101.82,Clear
9/9/2012 16:00,8.9,-9.6,57,20,48.3,100.66,Mostly Cloudy
9/9/2012 17:00,6.2,4.1,57,6,25,101.56,Clear
9/9/2012 18:00,22.8,17.4,58,24,24.1,103.08,Mainly Clear
9/9/2012 19:00,14,10.7,58,9,24.1,103.25,Clear
9/9/2012 20:00,17.4,9.6,58,9,24.1,100.86,Rain Showers
9/9/2012 21:00,2.6,-0.8,59,11,48.3,101.87,Clear
9/9/2012 22:00,15.2,12.2,59,17,24.1,102.08,Rain
9/9/2012 23:00,22.4,16.7,59,4,25,101.29,Cloudy
10/9/2012 0:00,2.1,1.6,59,15,4.8,101.34,"Rain,Fog"
10/9/2012 1:00,15.6,7.9,60,20,25,101.6,Mainly Clear
10/9/2012 2:00,0.6,-0.8,61,19,16.1,101.54,Rain
10/9/2012 3:00,-6.9,-15.3,62,22,48.3,101.01,Mainly Clear
10/9/2012 4:00,20.4,16.1,63,9,24.1,102.1,Mostly Cloudy
10/9/2012 5:00,7.8,1.6,63,28,24.1,99.32,Cloudy
10/9/2012 6:00,-0.1,-0.9,63,17,12.9,100.1,Cloudy
10/9/2012 7:00,19,10.8,63,7,25,100.78,Mainly Clear
10/9/2012 8:00,13.5,10.5,63,7,24.1,101.03,Cloudy
10/9/2012 9:00,-8.3,-13.8,64,20,48.3,102.01,Clear
10/9/2012 10:00,25,17.1,64,24,25,100.58,Mostly Cloudy
10/9/2012 11:00,12.3,9.7,64,11,19.3,100.61,Rain
10/9/2012 12:00,12.1,11.8,64,7,19.3,100.84,Mainly Clear
10/9/2012 13:00,5.8,-4,64,50,48.3,101.91,Mostly Cloudy
10/9/2012 14:00,0.1,-0.2,65,15,2.4,102.71,"Rain,Fog"
10/9/2012 15:00,14.9,11.4,65,17,48.3,100.26,Mostly Cloudy
10/9/2012 16:00,-0.4,-1.8,65,0,12.9,101.09,Clear
10/9/2012 17:00,23.8,5.6,66,20,48.3,102.01,Mainly Clear
10/9/2012 18:00,-3.1,-5.1,66,0,25,102.42,Cloudy
10/9/2012 19:00,23.8,16.5,67,17,25,101.27,Mostly Cloudy
10/9/2012 20:00,4.1,-10.2,67,11,25,101.88,Mainly Clear
10/9/2012 21:00,2.6,-2.6,67,11,25,102.06,Cloudy
10/9/2012 22:00,-1.4,-5.7,67,19,25,102.53,Mainly Clear
10/9/2012 23:00,12.2,9.5,68,20,25,99.95,Mainly Clear
11/9/2012 0:00,22.3,20.2,68,15,25,100.07,Mostly Cloudy
11/9/2012 1:00,26.6,16.7,68,11,48.3,101.42,Mostly Cloudy
11/9/2012 2:00,22.8,8.4,68,7,25,101.63,Clear
11/9/2012 3:00,28.9,15.9,68,20,24.1,102.11,Mainly Clear
11/9/2012 4:00,20.9,15,68,19,25,99.07,Mainly Clear
11/9/2012 5:00,11.7,9.9,68,20,19.3,100.78,Cloudy
11/9/2012 6:00,16.4,10.3,69,17,24.1,101.61,Cloudy
11/9/2012 7:00,21,10.1,69,4,48.3,101.63,Mainly Clear
11/9/2012 8:00,9.7,8.7,69,13,24.1,101.99,Rain
11/9/2012 9:00,12.8,3.5,70,6,48.3,101.06,Mainly Clear
11/9/2012 10:00,-4,-5.7,70,28,8,101.28,"Snow,Blowing Snow"
11/9/2012 11:00,1.5,-7.8,70,17,48.3,101.29,Mostly Cloudy
11/9/2012 12:00,0.6,-2.3,70,6,25,102.31,Mostly Cloudy
11/9/2012 13:00,19.4,17.8,71,15,12.9,100.92,Cloudy
11/9/2012 14:00,2.3,-7.7,71,15,48.3,102.26,Mostly Cloudy
11/9/2012 15:00,9,1.5,71,15,48.3,100.15,Mainly Clear
11/9/2012 16:00,19.6,7.9,72,22,48.3,100.97,Clear
11/9/2012 17:00,0.3,-5.8,72,52,25,101.33,Mainly Clear
11/9/2012 18:00,-11.5,-14.4,72,19,12.9,101.54,Snow
11/9/2012 19:00,20.6,16.2,73,33,48.3,101.89,Cloudy
11/9/2012 20:00,12.4,10.9,73,4,6.4,101.93,"Drizzle,Fog"
11/9/2012 21:00,-2.9,-6.5,73,7,16.1,102.05,Cloudy
11/9/2012 22:00,-5.1,-7.6,73,33,1,98.62,Snow
11/9/2012 23:00,11.5,4.9,73,4,25,99.85,Mainly Clear
12/9/2012 0:00,19.9,7.5,73,17,48.3,100.32,Clear
12/9/2012 1:00,17.3,8.6,74,11,48.3,99.32,Mainly Clear
12/9/2012 2:00,4.6,-0.5,75,15,25,101.37,Cloudy
12/9/2012 3:00,-7.5,-10.5,76,6,19.3,100.95,Cloudy
12/9/2012 4:00,-7,-9.3,76,4,25,101.02,Mainly Clear
12/9/2012 5:00,21.7,15.5,76,17,25,101.14,Mostly Cloudy
12/9/2012 6:00,6.1,5.2,76,9,25,101.38,Clear
12/9/2012 7:00,3.7,-2.1,76,13,25,102.01,Mostly Cloudy
12/9/2012 8:00,22.5,6.9,76,19,48.3,103.16,Clear
12/9/2012 9:00,24.5,17.1,77,6,24.1,100.47,Mostly Cloudy
12/9/2012 10:00,24.4,19.3,77,22,25,100.74,Mainly Clear
12/9/2012 11:00,14.3,10.5,77,13,25,101.68,Mostly Cloudy
12/9/2012 12:00,-5.3,-6.9,77,4,19.3,101.76,Clear
12/9/2012 13:00,23.7,17.8,78,7,24.1,102.56,Mostly Cloudy
12/9/2012 14:00,32,18.3,78,17,24.1,100.31,Clear
12/9/2012 15:00,28.7,16.1,79,19,24.1,99.37,Mostly Cloudy
12/9/2012 16:00,16,-3,79,7,48.3,100.65,Clear
12/9/2012 17:00,6.7,5.1,79,7,16.1,101.09,Cloudy
12/9/2012 18:00,24.7,14,79,15,48.3,101.09,Mostly Cloudy
12/9/2012 19:00,0.6,-0.8,79,17,25,101.44,Mainly Clear
12/9/2012 20:00,3.5,0.1,80,20,24.1,100.4,Mostly Cloudy
12/9/2012 21:00,19.9,14.6,80,37,25,100.83,Mostly Cloudy
12/9/2012 22:00,7.2,5,80,4,25,101.3,Mainly Clear
12/9/2012 23:00,-4.1,-8.3,80,20,25,101.41,Snow
1/10/2012 0:00,-0.3,-11.9,82,6,25,101.09,Clear
1/10/2012 1:00,19.6,9.6,82,0,24.1,101.68,Mainly Clear
1/10/2012 2:00,-3.9,-8.6,82,28,25,102.08,Clear
1/10/2012 3:00,20.8,15.8,83,13,25,100.59,Mostly Cloudy
1/10/2012 4:00,21.3,16.7,83,4,24.1,100.72,Cloudy
1/10/2012 5:00,2.5,-5.1,83,30,24.1,101.32,Cloudy
1/10/2012 6:00,7.7,0.2,83,32,48.3,101.78,Mostly Cloudy
1/10/2012 7:00,19.2,14.9,83,20,24.1,99.42,Cloudy
1/10/2012 8:00,4.8,-0.7,84,17,24.1,100.29,Mainly Clear
1/10/2012 9:00,19.9,17.7,84,7,25,101.5,Cloudy
1/10/2012 10:00,13.2,7.1,85,13,25,100.72,Mostly Cloudy
1/10/2012 11:00,3.7,-9.5,85,22,48.3,101.46,Cloudy
1/10/2012 12:00,11.3,-2.1,85,11,48.3,101.65,Mostly Cloudy
1/10/2012 13:00,15.1,-2.9,86,13,48.3,100.49,Clear
1/10/2012 14:00,-3.2,-5.3,87,13,25,99.83,Cloudy
1/10/2012 15:00,5.7,4,87,15,25,99.98,Cloudy
1/10/2012 16:00,25.3,17.1,87,11,25,100.52,Clear
1/10/2012 17:00,18.7,14.2,87,32,25,100.81,Cloudy
1/10/2012 18:00,23.6,14.3,88,11,25,101.34,Mainly Clear
1/10/2012 19:00,1.4,-5.7,88,13,25,101.46,Clear
1/10/2012 20:00,1.6,0.1,88,15,6.4,100.64,"Rain,Fog"
1/10/2012 21:00,21.5,10.7,89,6,25,101.32,Mainly Clear
1/10/2012 22:00,-3.6,-17.4,89,26,25,101.46,Clear
1/10/2012 23:00,-3.7,-10.1,89,19,48.3,98.65,Mainly Clear
2/10/2012 0:00,3.9,-7.9,90,6,48.3,101.19,Mainly Clear
2/10/2012 1:00,24,11.1,90,19,48.3,101.38,Mostly Cloudy
2/10/2012 2:00,4.7,1.1,91,9,24.1,101.51,Rain
2/10/2012 3:00,-6.7,-9.7,92,19,11.3,99.81,Snow
2/10/2012 4:00,12.2,-0.2,92,32,48.3,100.77,Mainly Clear
2/10/2012 5:00,16.8,8.6,92,0,48.3,100.81,Mostly Cloudy
2/10/2012 6:00,-9.4,-12.6,93,13,25,101.95,Mainly Clear
2/10/2012 7:00,4.4,-3.8,93,19,24.1,102.73,Mostly Cloudy
2/10/2012 8:00,7.5,7.1,93,15,3.2,100.01,"Rain,Fog"
2/10/2012 9:00,24.9,22.9,95,26,16.1,101.06,Rain Showers
2/10/2012 10:00,1.4,0.3,95,46,25,101.3,Rain
2/10/2012 11:00,0.8,-2.5,98,9,25,101.21,Mainly Clear
2/10/2012 12:00,-4.3,-20.3,98,9,48.3,101.45,Clear
2/10/2012 13:00,24.2,12.8,100,15,25,103.5,Mainly Clear
2/10/2012 14:00,2.4,0.3,26,9,25,100.75,Cloudy
2/10/2012 15:00,-0.3,-6.3,27,19,25,101.06,Mostly Cloudy
2/10/2012 16:00,-7,-9.5,27,15,4,101.17,Snow
2/10/2012 17:00,16.1,15.6,27,13,25,101.18,Rain Showers
2/10/2012 18:00,19.5,16,28,15,24.1,101.42,Mostly Cloudy
2/10/2012 19:00,22.8,20.3,31,7,25,100.37,Cloudy
2/10/2012 20:00,24.6,12.5,32,9,48.3,100.62,Cloudy
2/10/2012 21:00,-4.7,-7.7,33,28,4,101.05,Snow
2/10/2012 22:00,0.8,-0.4,33,6,2.4,101.13,Fog
2/10/2012 23:00,-7.6,-13.1,34,28,25,101.83,Cloudy
3/10/2012 0:00,12.9,6.9,35,24,25,100.01,Cloudy
3/10/2012 1:00,-2.6,-8.6,36,6,25,100.56,Cloudy
3/10/2012 2:00,21.2,10.3,36,6,48.3,100.8,Mainly Clear
3/10/2012 3:00,0.2,-2.3,37,20,24.1,101.24,Cloudy
3/10/2012 4:00,15.3,5.2,38,28,48.3,101.86,Mainly Clear
3/10/2012 5:00,21.3,8.6,40,13,25,100.88,Mainly Clear
3/10/2012 6:00,1.8,-4.3,41,20,19.3,101.65,Cloudy
3/10/2012 7:00,6.3,1.4,41,19,48.3,101.93,Cloudy
3/10/2012 8:00,7.1,-0.4,41,4,48.3,102.31,Mostly Cloudy
3/10/2012 9:00,26.9,14.6,42,7,25,100.81,Mostly Cloudy
3/10/2012 10:00,-11.2,-14.8,42,19,19.3,100.94,Snow
3/10/2012 11:00,-5.3,-11.9,43,19,24.1,101.24,Mostly Cloudy
3/10/2012 12:00,2.2,-1.3,43,24,25,101.25,Cloudy
3/10/2012 13:00,3,0.9,43,30,16.1,101.47,Cloudy
3/10/2012 14:00,16.6,12.7,43,6,24.1,101.97,Mainly Clear
3/10/2012 15:00,25.1,10.5,44,11,48.3,102.46,Mainly Clear
3/10/2012 16:00,12.8,11.3,44,6,6.4,99.62,"Drizzle,Fog"
3/10/2012 17:00,19.6,12.1,45,7,25,101.17,Mostly Cloudy
3/10/2012 18:00,-9.3,-10.6,45,13,9.7,101.44,"Snow,Fog"
3/10/2012 19:00,12.3,10.5,47,6,8,100.69,Fog
3/10/2012 20:00,2,1,48,17,4.8,101.7,"Rain,Fog"
3/10/2012 21:00,18.5,1.2,48,20,48.3,101.84,Mostly Cloudy
3/10/2012 22:00,24.8,16.1,48,0,24.1,99.75,Mainly Clear
3/10/2012 23:00,6.1,-9.9,49,11,25,101.42,Cloudy
4/10/2012 0:00,17.3,15.5,50,4,24.1,102.1,Cloudy
4/10/2012 1:00,2.1,-1.7,50,24,25,100.7,Mainly Clear
4/10/2012 2:00,4.6,-0.4,51,4,25,101.27,Clear
4/10/2012 3:00,-7.9,-9.5,52,33,2,101.3,Snow
4/10/2012 4:00,27.3,13,53,9,48.3,101.41,Cloudy
4/10/2012 5:00,26,18.2,53,15,24.1,101.54,Rain Showers
4/10/2012 6:00,-1.6,-4.2,53,15,25,101.55,Snow
4/10/2012 7:00,-9.1,-15.8,54,11,24.1,101.1,Cloudy
4/10/2012 8:00,7,-2,55,17,25,100.63,Mainly Clear
4/10/2012 9:00,10.5,10.2,55,19,6.4,101.28,"Drizzle,Fog"
4/10/2012 10:00,-2.1,-7,55,11,25,101.95,Mainly Clear
4/10/2012 11:00,25.5,17.4,56,24,24.1,100.2,Cloudy
4/10/2012 12:00,28.2,15.4,56,13,48.3,101.54,Mainly Clear
4/10/2012 13:00,-7.4,-12.4,57,20,24.1,100.77,Mostly Cloudy
4/10/2012 14:00,21.3,17.3,57,22,25,100.77,Clear
4/10/2012 15:00,-0.9,-7,57,43,25,100.78,Mainly Clear
4/10/2012 16:00,15.2,12.6,58,11,25,100.13,Cloudy
4/10/2012 17:00,14.4,9.3,59,11,48.3,101.58,Clear
4/10/2012 18:00,1.3,-0.2,59,19,12.9,101.83,Rain
4/10/2012 19:00,5.4,2.3,59,30,24.1,101.84,Cloudy
4/10/2012 20:00,-6.2,-8.8,59,24,48.3,100.08,Mainly Clear
4/10/2012 21:00,20.4,18.2,59,39,24.1,100.58,Rain Showers
4/10/2012 22:00,11.3,7.6,59,28,48.3,100.78,Mainly Clear
4/10/2012 23:00,22.6,15.8,60,9,25,101.89,Mainly Clear
5/10/2012 0:00,8.5,6.4,60,7,25,101.97,Mostly Cloudy
5/10/2012 1:00,-14.4,-21.5,60,26,24.1,100.75,Mostly Cloudy
5/10/2012 2:00,0.8,-0.2,60,33,2.4,101.33,"Rain,Snow"
5/10/2012 3:00,0.8,0.3,61,9,6.4,102.48,"Rain,Snow,Fog"
5/10/2012 4:00,5.7,2.4,61,43,24.1,100.53,Cloudy
5/10/2012 5:00,24.1,12.3,61,28,48.3,101.15,Cloudy
5/10/2012 6:00,13.7,9.6,62,24,25,100.84,Mostly Cloudy
5/10/2012 7:00,21.1,16.7,62,0,25,101.31,Mostly Cloudy
5/10/2012 8:00,5.6,2.4,63,39,24.1,98.96,Cloudy
5/10/2012 9:00,-7.6,-14.3,63,28,25,100.73,Cloudy
5/10/2012 10:00,-1.3,-10,63,30,48.3,101.11,Mainly Clear
5/10/2012 11:00,-6.4,-14,64,20,25,101.72,Mainly Clear
5/10/2012 12:00,22.2,9.6,64,11,48.3,101.17,Mostly Cloudy
5/10/2012 13:00,-12.7,-20.4,64,17,24.1,101.28,Cloudy
5/10/2012 14:00,25.7,18.2,65,15,24.1,100.12,Mainly Clear
5/10/2012 15:00,22.6,12.5,65,0,16.1,100.61,Clear
5/10/2012 16:00,-1.9,-7.4,65,7,25,101.16,Mostly Cloudy
5/10/2012 17:00,6.9,-0.3,65,7,48.3,102.27,Cloudy
5/10/2012 18:00,19,14,66,17,48.3,100.59,Mainly Clear
5/10/2012 19:00,-5.7,-8.6,66,15,12.9,100.85,Cloudy
5/10/2012 20:00,21,12.9,66,15,25,101.28,Mainly Clear
5/10/2012 21:00,-16,-20.8,66,9,25,101.44,Clear
5/10/2012 22:00,6,4.5,67,19,9.7,100.03,"Rain,Fog"
5/10/2012 23:00,13.2,8.4,67,6,25,101.02,Clear
6/10/2012 0:00,26,18.5,67,11,24.1,102,Mainly Clear
6/10/2012 1:00,13.8,11.7,68,9,25,100.31,Mostly Cloudy
6/10/2012 2:00,26.5,18.8,68,13,24.1,100.69,Mostly Cloudy
6/10/2012 3:00,24.2,18.5,68,9,48.3,100.8,Clear
6/10/2012 4:00,25.2,11.7,68,11,24.1,100.87,Mainly Clear
6/10/2012 5:00,0.5,0.1,68,7,6.4,101.14,"Drizzle,Snow,Fog"
6/10/2012 6:00,18.5,11.1,68,9,48.3,101.53,Clear
6/10/2012 7:00,0,-4.3,68,22,25,101.64,Clear
6/10/2012 8:00,24.6,18.9,68,11,25,101.87,Mainly Clear
6/10/2012 9:00,8.7,2.7,68,15,25,101.92,Rain Showers
6/10/2012 10:00,13.3,8.6,68,7,24.1,100.35,Mostly Cloudy
6/10/2012 11:00,10.3,7.2,69,19,25,101.42,Cloudy
6/10/2012 12:00,-0.8,-4.4,69,20,25,101.7,Clear
6/10/2012 13:00,25.3,18.3,69,11,25,99.76,Mainly Clear
6/10/2012 14:00,22.2,15.8,69,19,48.3,100.44,Mostly Cloudy
6/10/2012 15:00,16.7,14.3,69,15,24.1,100.63,Mostly Cloudy
6/10/2012 16:00,2.4,-10.1,69,11,48.3,100.98,Mainly Clear
6/10/2012 17:00,3.8,1,70,15,12.9,101.51,Rain
6/10/2012 18:00,5.4,-1.4,70,28,24.1,100.18,Rain Showers
6/10/2012 19:00,0.7,-1,70,22,3.2,100.75,"Drizzle,Fog"
6/10/2012 20:00,16.1,10.9,71,11,24.1,101.39,Mostly Cloudy
6/10/2012 21:00,-8.8,-12.3,71,4,25,101.58,Clear
6/10/2012 22:00,21.1,9.6,71,11,48.3,101.92,Mainly Clear
6/10/2012 23:00,-8.8,-14.6,71,20,25,100.02,Cloudy
7/10/2012 0:00,17.4,13,71,4,24.1,100.1,Mostly Cloudy
7/10/2012 1:00,7.6,-2.1,71,20,25,100.15,Mostly Cloudy
7/10/2012 2:00,25.8,22,71,4,24.1,100.7,Cloudy
7/10/2012 3:00,5.7,3.4,72,13,25,99.9,Cloudy
7/10/2012 4:00,31.7,20.4,72,17,24.1,100.07,Clear
7/10/2012 5:00,14.8,11.9,72,26,24.1,100.29,Cloudy
7/10/2012 6:00,21.6,17.4,72,6,25,100.61,Mainly Clear
7/10/2012 7:00,-5.2,-7,72,4,48.3,100.84,Clear
7/10/2012 8:00,-4.3,-5.3,72,11,12.9,100.99,Clear
7/10/2012 9:00,29.4,19.7,73,9,48.3,101.37,Cloudy
7/10/2012 10:00,-8.8,-15.9,73,7,25,101.43,Mainly Clear
7/10/2012 11:00,15.4,12.8,73,15,19.3,99.71,Rain
7/10/2012 12:00,19.4,18.5,74,22,25,101,Rain
7/10/2012 13:00,21.2,7.7,74,13,48.3,101.73,Mostly Cloudy
7/10/2012 14:00,19,14.1,74,6,24.1,102.5,Cloudy
7/10/2012 15:00,20.1,17,75,13,25,101.03,Cloudy
7/10/2012 16:00,-8,-13.9,75,15,25,102.34,Mostly Cloudy
7/10/2012 17:00,12.7,3.8,76,26,24.1,100.99,Cloudy
7/10/2012 18:00,-1.4,-2.8,76,0,8,101.51,Fog
7/10/2012 19:00,-7.6,-12.6,76,0,25,102.06,Clear
7/10/2012 20:00,8,-0.6,77,30,48.3,101.38,Mostly Cloudy
7/10/2012 21:00,-12.8,-17.2,77,9,19.3,101.8,Snow
7/10/2012 22:00,22.9,12.1,78,9,48.3,97.56,Mostly Cloudy
7/10/2012 23:00,-5.9,-12.9,78,7,25,99.53,Clear
8/10/2012 0:00,-6.6,-10.1,78,9,24.1,99.78,Mainly Clear
8/10/2012 1:00,20.4,13.1,78,13,24.1,100.53,Clear
8/10/2012 2:00,-12.3,-16.8,78,15,19.3,101.24,Mainly Clear
8/10/2012 3:00,17,9.1,79,7,25,102.64,Mainly Clear
8/10/2012 4:00,0.8,-2.9,79,19,8,100.28,"Snow,Ice Pellets"
8/10/2012 5:00,0.5,-5.8,79,7,25,100.75,Clear
8/10/2012 6:00,19.6,13.1,79,11,25,101.37,Mainly Clear
8/10/2012 7:00,19.7,13.5,80,19,25,101.85,Mainly Clear
8/10/2012 8:00,6.2,-3.4,80,22,24.1,102.42,Mostly Cloudy
8/10/2012 9:00,7.3,-1.4,80,6,48.3,100.89,Clear
8/10/2012 10:00,-2.5,-12.6,80,19,24.1,101.06,Mainly Clear
8/10/2012 11:00,-5.8,-13.3,81,11,48.3,100.22,Mainly Clear
8/10/2012 12:00,-2,-7.1,81,11,25,101.09,Snow Showers
8/10/2012 13:00,15.6,14.3,82,4,8,99.66,"Rain,Fog"
8/10/2012 14:00,-0.7,-3.6,82,6,9.7,100.69,Haze
8/10/2012 15:00,-2.9,-17.8,82,28,25,100.85,Clear
8/10/2012 16:00,-8.6,-10.3,82,4,3.2,101.38,Snow Showers
8/10/2012 17:00,21.5,14,82,13,25,101.6,Mainly Clear
8/10/2012 18:00,11.4,11,82,13,6.4,101.77,"Drizzle,Fog"
8/10/2012 19:00,6.2,3.4,82,15,25,102.12,Cloudy
8/10/2012 20:00,-0.6,-3.2,83,15,25,100.43,Cloudy
8/10/2012 21:00,3,-1.7,83,28,19.3,101.13,Mostly Cloudy
8/10/2012 22:00,5,2.4,83,22,24.1,101.25,Mainly Clear
8/10/2012 23:00,-0.7,-6,83,24,25,101.38,Cloudy
9/10/2012 0:00,7.9,-4.2,83,4,25,101.51,Mostly Cloudy
9/10/2012 1:00,18.5,16.1,83,11,25,101.98,Mostly Cloudy
9/10/2012 2:00,-11.2,-18.1,83,24,25,99.32,Cloudy
9/10/2012 3:00,-12.2,-16.5,83,9,25,99.9,Cloudy
9/10/2012 4:00,-4,-9.1,84,17,48.3,100.47,Mostly Cloudy
9/10/2012 5:00,11.7,4.5,84,9,48.3,100.48,Clear
9/10/2012 6:00,0.4,-8.9,84,15,48.3,101.17,Clear
9/10/2012 7:00,24.5,17.2,84,7,24.1,101.47,Mostly Cloudy
9/10/2012 8:00,25.5,19.3,84,9,25,101.51,Mostly Cloudy
9/10/2012 9:00,17.6,10.6,85,11,48.3,100.89,Mainly Clear
9/10/2012 10:00,20,12.7,85,11,25,101.37,Mainly Clear
9/10/2012 11:00,8.7,2.9,85,17,48.3,101.59,Cloudy
9/10/2012 12:00,-3.7,-5.9,86,7,25,102.2,Mainly Clear
9/10/2012 13:00,1.9,0.1,86,13,19.3,100.77,Cloudy
9/10/2012 14:00,2.9,-5.6,86,19,25,101.23,Cloudy
9/10/2012 15:00,-7.1,-12,86,9,24.1,101.56,Mainly Clear
9/10/2012 16:00,4.8,-4.1,87,17,48.3,102.63,Mostly Cloudy
9/10/2012 17:00,-3.9,-6.6,87,28,1.2,100.21,Snow
9/10/2012 18:00,14.3,11.6,87,4,25,101.32,Mainly Clear
9/10/2012 19:00,21.1,16.8,88,6,25,102.18,Mostly Cloudy
9/10/2012 20:00,3.9,-6.1,88,22,24.1,100.39,Mostly Cloudy
9/10/2012 21:00,20.7,17.6,89,9,25,101.42,Mostly Cloudy
9/10/2012 22:00,17.3,13.1,89,39,24.1,99.71,Cloudy
9/10/2012 23:00,-9,-13.9,89,7,25,100.37,Mostly Cloudy
10/10/2012 0:00,12.9,10,89,15,24.1,101,Mostly Cloudy
10/10/2012 1:00,14.2,10.2,90,6,25,101.06,Mainly Clear
10/10/2012 2:00,26.4,11.9,90,0,48.3,102.16,Mainly Clear
10/10/2012 3:00,24.9,16.7,90,6,24.1,99.64,Mostly Cloudy
10/10/2012 4:00,12.6,7.9,90,30,25,100.47,Mainly Clear
10/10/2012 5:00,4.3,-2.8,91,13,25,101.45,Mostly Cloudy
10/10/2012 6:00,-7.6,-17.2,92,28,48.3,98.82,Mainly Clear
